movie_id,title,year,imdb_id,tmdb_id
766,I Shot Andy Warhol ,1996,tt0116594,26890
773,Touki Bouki ,1973,tt0070820,77771
775,Spirits of the Dead ,1968,tt0063715,41225
778,Trainspotting ,1996,tt0117951,627
779,'Til There Was You ,1997,tt0118523,32872
780,Independence Day ,1996,tt0116629,602
781,Stealing Beauty ,1996,tt0117737,14553
782,Fan,1996,tt0116277,9566
783,Hunchback of Notre Dame,1996,tt0116583,10545
784,Cable Guy,1996,tt0115798,9894
785,Kingpin ,1996,tt0116778,11543
786,Eraser ,1996,tt0116213,9268
788,Nutty Professor,1996,tt0117218,9327
790,Unforgettable Summer,1994,tt0111546,81949
791,Last Klezmer: Leopold Kozlowski,1994,tt0113610,
795,Somebody to Love ,1994,tt0111237,44535
798,Daylight ,1996,tt0116040,11228
799,Frighteners,1996,tt0116365,10779
800,Lone Star ,1996,tt0116905,26748
801,Harriet the Spy ,1996,tt0116493,38223
802,Phenomenon ,1996,tt0117333,9294
803,Walking and Talking ,1996,tt0118113,49963
804,She's the One ,1996,tt0117628,11363
805,Time to Kill,1996,tt0117913,1645
806,American Buffalo ,1996,tt0115530,31546
808,Alaska ,1996,tt0115493,36344
809,Fled ,1996,tt0116320,18550
810,Kazaam ,1996,tt0116756,11511
813,Larger Than Life ,1996,tt0116823,34170
818,Very Brady Sequel,1996,tt0118073,12606
823,Collector,1967,tt0061495,4837
824,Kaspar Hauser ,1993,tt0110246,12632
828,Adventures of Pinocchio,1996,tt0115472,18975
829,Joe's Apartment ,1996,tt0116707,11962
830,First Wives Club,1996,tt0116313,2925
832,Ransom ,1996,tt0117438,3595
833,High School High ,1996,tt0116531,9308
835,Foxfire ,1996,tt0116353,18555
836,Chain Reaction ,1996,tt0115857,12123
837,Matilda ,1996,tt0117008,10830
838,Emma ,1996,tt0116191,3573
839,Crow: City of Angels,1996,tt0115986,10546
840,House Arrest ,1996,tt0116571,18862
841,Eyes Without a Face ,1959,tt0053459,31417
842,Tales from the Crypt Presents: Bordello of Blood ,1996,tt0117826,9431
848,Spitfire Grill,1996,tt0117718,47907
849,Escape from L.A. ,1996,tt0116225,10061
851,Basquiat ,1996,tt0115632,549
852,Tin Cup ,1996,tt0117918,10478
858,Godfather,1972,tt0068646,238
861,Supercop ,1992,tt0104558,11134
866,Bound ,1996,tt0115736,9303
867,Carpool ,1996,tt0115836,23945
869,Kansas City ,1996,tt0116745,22479
870,Gone Fishin' ,1997,tt0119214,9054
875,Nothing to Lose ,1994,tt0110693,410921
876,Supercop 2 ,1993,tt0106544,38955
879,Relic,1997,tt0120004,11015
880,Island of Dr. Moreau,1996,tt0116654,9306
881,First Kid ,1996,tt0116311,12559
882,Trigger Effect,1996,tt0117965,58770
885,Bogus ,1996,tt0115725,3587
886,Bulletproof ,1996,tt0115783,10723
888,Land Before Time III: The Time of the Great Giving ,1995,tt0113596,19004
889,1-900 ,1994,tt0109001,101230
891,Halloween: The Curse of Michael Myers ,1995,tt0113253,10987
892,Twelfth Night ,1996,tt0117991,44705
893,Mother Night ,1996,tt0117093,20318
896,Wild Reeds ,1994,tt0111019,26933
897,For Whom the Bell Tolls ,1943,tt0035896,27854
898,Philadelphia Story,1940,tt0032904,981
899,Singin' in the Rain ,1952,tt0045152,872
900,American in Paris,1951,tt0043278,2769
901,Funny Face ,1957,tt0050419,13320
902,Breakfast at Tiffany's ,1961,tt0054698,164
903,Vertigo ,1958,tt0052357,426
904,Rear Window ,1954,tt0047396,567
905,It Happened One Night ,1934,tt0025316,3078
906,Gaslight ,1944,tt0036855,13528
907,Gay Divorcee,1934,tt0025164,28288
908,North by Northwest ,1959,tt0053125,213
909,Apartment,1960,tt0053604,284
910,Some Like It Hot ,1959,tt0053291,239
911,Charade ,1963,tt0056923,4808
912,Casablanca ,1942,tt0034583,289
913,Maltese Falcon,1941,tt0033870,963
914,My Fair Lady ,1964,tt0058385,11113
915,Sabrina ,1954,tt0047437,6620
916,Roman Holiday ,1953,tt0046250,804
917,Little Princess,1939,tt0031580,26531
918,Meet Me in St. Louis ,1944,tt0037059,909
919,Wizard of Oz,1939,tt0032138,630
920,Gone with the Wind ,1939,tt0031381,770
921,My Favorite Year ,1982,tt0084370,31044
922,Sunset Blvd. ,1950,tt0043014,599
923,Citizen Kane ,1941,tt0033467,15
924,2001: A Space Odyssey ,1968,tt0062622,62
926,All About Eve ,1950,tt0042192,705
927,Women,1939,tt0032143,22490
928,Rebecca ,1940,tt0032976,223
929,Foreign Correspondent ,1940,tt0032484,25670
930,Notorious ,1946,tt0038787,303
931,Spellbound ,1945,tt0038109,4174
932,Affair to Remember,1957,tt0050105,8356
933,To Catch a Thief ,1955,tt0048728,381
934,Father of the Bride ,1950,tt0042451,20758
935,Band Wagon,1953,tt0045537,29376
936,Ninotchka ,1939,tt0031725,1859
937,Love in the Afternoon ,1957,tt0050658,18299
938,Gigi ,1958,tt0051658,17281
940,Adventures of Robin Hood,1938,tt0029843,10907
941,Mark of Zorro,1940,tt0032762,32093
942,Laura ,1944,tt0037008,1939
943,Ghost and Mrs. Muir,1947,tt0039420,22292
944,Lost Horizon ,1937,tt0029162,3598
945,Top Hat ,1935,tt0027125,3080
946,To Be or Not to Be ,1942,tt0035446,198
947,My Man Godfrey ,1936,tt0028010,13562
948,Giant ,1956,tt0049261,1712
949,East of Eden ,1955,tt0048028,220
950,Thin Man,1934,tt0025878,3529
951,His Girl Friday ,1940,tt0032599,3085
952,Around the World in 80 Days ,1956,tt0048960,2897
953,It's a Wonderful Life ,1946,tt0038650,1585
954,Mr. Smith Goes to Washington ,1939,tt0031679,3083
955,Bringing Up Baby ,1938,tt0029947,900
956,Penny Serenade ,1941,tt0034012,43795
959,Of Human Bondage ,1934,tt0025586,43905
961,Little Lord Fauntleroy ,1936,tt0027893,23114
963,Inspector General,1949,tt0041509,40206
965,39 Steps,1935,tt0026029,260
968,Night of the Living Dead ,1968,tt0063350,10331
969,African Queen,1951,tt0043265,488
970,Beat the Devil ,1953,tt0046414,22733
971,Cat on a Hot Tin Roof ,1958,tt0051459,261
973,Meet John Doe ,1941,tt0033891,32574
976,Farewell to Arms,1932,tt0022879,22649
979,Nothing Personal ,1995,tt0114007,125587
981,Dangerous Ground ,1997,tt0118927,52855
982,Picnic ,1955,tt0048491,39940
984,Pompatus of Love,1996,tt0117357,85328
986,Fly Away Home ,1996,tt0116329,11076
987,Bliss ,1997,tt0118742,63945
988,Grace of My Heart ,1996,tt0116442,58985
990,Maximum Risk ,1996,tt0117011,10861
991,Michael Collins ,1996,tt0117039,1770
993,Infinity ,1996,tt0116635,2033
994,Big Night ,1996,tt0115678,18203
996,Last Man Standing ,1996,tt0116830,9333
998,Set It Off ,1996,tt0117603,9400
999,2 Days in the Valley ,1996,tt0115438,9401
1003,Extreme Measures ,1996,tt0116259,11306
1004,Glimmer Man,1996,tt0116421,9625
1005,D3: The Mighty Ducks ,1996,tt0116000,10680
1006,Chamber,1996,tt0115862,6346
1007,Apple Dumpling Gang,1975,tt0072653,18660
1008,Davy Crockett,1955,tt0047977,35115
1009,Escape to Witch Mountain ,1975,tt0072951,14821
1010,Love Bug,1969,tt0064603,14136
1011,Herbie Rides Again ,1974,tt0071607,10869
1012,Old Yeller ,1957,tt0050798,22660
1013,Parent Trap,1961,tt0055277,19186
1014,Pollyanna ,1960,tt0054195,31102
1015,Homeward Bound: The Incredible Journey ,1993,tt0107131,6878
1016,Shaggy Dog,1959,tt0053271,15944
1017,Swiss Family Robinson ,1960,tt0054357,18444
1018,That Darn Cat! ,1965,tt0059793,20723
1019,20,1954,tt0046672,173
1020,Cool Runnings ,1993,tt0106611,864
1021,Angels in the Outfield ,1994,tt0109127,24795
1022,Cinderella ,1950,tt0042332,11224
1023,Winnie the Pooh and the Blustery Day ,1968,tt0063819,81310
1024,Three Caballeros,1945,tt0038166,15947
1025,Sword in the Stone,1963,tt0057546,9078
1027,Robin Hood: Prince of Thieves ,1991,tt0102798,8367
1028,Mary Poppins ,1964,tt0058331,433
1029,Dumbo ,1941,tt0033563,11360
1030,Pete's Dragon ,1977,tt0076538,11114
1031,Bedknobs and Broomsticks ,1971,tt0066817,12335
1032,Alice in Wonderland ,1951,tt0043274,12092
1033,Fox and the Hound,1981,tt0082406,10948
1034,Freeway ,1996,tt0116361,11229
1035,Sound of Music,1965,tt0059742,15121
1036,Die Hard ,1988,tt0095016,562
1037,Lawnmower Man,1992,tt0104692,10163
1040,Secret Agent,1996,tt0117582,47199
1041,Secrets & Lies ,1996,tt0117589,11159
1042,That Thing You Do! ,1996,tt0117887,9591
1043,To Gillian on Her 37th Birthday ,1996,tt0117924,30500
1046,Beautiful Thing ,1996,tt0115640,10938
1047,Long Kiss Goodnight,1996,tt0116908,11412
1049,Ghost and the Darkness,1996,tt0116409,10586
1050,Looking for Richard ,1996,tt0116913,42314
1051,Trees Lounge ,1996,tt0117958,27845
1053,Normal Life ,1996,tt0117202,23223
1054,Get on the Bus ,1996,tt0116404,49471
1055,Shadow Conspiracy ,1997,tt0120107,38153
1056,Jude ,1996,tt0116722,25147
1057,Everyone Says I Love You ,1996,tt0116242,9716
1059,William Shakespeare's Romeo + Juliet ,1996,tt0117509,454
1060,Swingers ,1996,tt0117802,10218
1061,Sleepers ,1996,tt0117665,819
1064,Aladdin and the King of Thieves ,1996,tt0115491,11238
1066,Shall We Dance ,1937,tt0029546,31530
1068,Crossfire ,1947,tt0039286,28120
1073,Willy Wonka & the Chocolate Factory ,1971,tt0067992,252
1076,Innocents,1961,tt0055018,16372
1077,Sleeper ,1973,tt0070707,11561
1078,Bananas ,1971,tt0066808,11302
1079,Fish Called Wanda,1988,tt0095159,623
1080,Monty Python's Life of Brian ,1979,tt0079470,583
1081,Victor/Victoria ,1982,tt0084865,12614
1082,Candidate,1972,tt0068334,21711
1083,Great Race,1965,tt0059243,11575
1084,Bonnie and Clyde ,1967,tt0061418,475
1085,Old Man and the Sea,1958,tt0052027,11331
1086,Dial M for Murder ,1954,tt0046912,521
1088,Dirty Dancing ,1987,tt0092890,88
1089,Reservoir Dogs ,1992,tt0105236,500
1090,Platoon ,1986,tt0091763,792
1091,Weekend at Bernie's ,1989,tt0098627,8491
1092,Basic Instinct ,1992,tt0103772,402
1093,Doors,1991,tt0101761,10537
1094,Crying Game,1992,tt0104036,11386
1095,Glengarry Glen Ross ,1992,tt0104348,9504
1096,Sophie's Choice ,1982,tt0084707,15764
1097,E.T. the Extra-Terrestrial ,1982,tt0083866,601
1099,Christmas Carol,1938,tt0029992,25842
1100,Days of Thunder ,1990,tt0099371,2119
1101,Top Gun ,1986,tt0092099,744
1103,Rebel Without a Cause ,1955,tt0048545,221
1104,Streetcar Named Desire,1951,tt0044081,702
1105,Children of the Corn IV: The Gathering ,1996,tt0115885,25750
1107,Loser ,1991,tt0102336,
1111,Microcosmos ,1996,tt0117040,9305
1112,Palookaville ,1996,tt0117284,37616
1114,Funeral,1996,tt0116378,21612
1116,Single Girl,1995,tt0113057,102461
1117,Eighth Day,1996,tt0116581,36998
1119,Drunks ,1995,tt0112907,116844
1120,People vs. Larry Flynt,1996,tt0117318,1630
1121,Glory Daze ,1995,tt0116422,26626
1123,Perfect Candidate,1996,tt0117320,124837
1124,On Golden Pond ,1981,tt0082846,11816
1125,Return of the Pink Panther,1975,tt0072081,11843
1126,Drop Dead Fred ,1991,tt0101775,10379
1127,Abyss,1989,tt0096754,2756
1128,Fog,1980,tt0080749,790
1129,Escape from New York ,1981,tt0082340,1103
1130,Howling,1980,tt0082533,11298
1131,Jean de Florette ,1986,tt0091288,4480
1132,Manon of the Spring ,1986,tt0091480,4481
1135,Private Benjamin ,1980,tt0081375,10765
1136,Monty Python and the Holy Grail ,1975,tt0071853,762
1137,Hustler White ,1996,tt0116587,44497
1140,Entertaining Angels: The Dorothy Day Story ,1996,tt0116212,99479
1144,Line King: The Al Hirschfeld Story,1996,tt0116886,124829
1147,When We Were Kings ,1996,tt0118147,10548
1148,Wallace & Gromit: The Wrong Trousers ,1993,tt0108598,531
1150,Return of Martin Guerre,1982,tt0084589,4483
1151,Lesson Faust ,1994,tt0109781,18919
1156,Children Are Watching Us,1944,tt0034493,61461
1161,Tin Drum,1979,tt0078875,659
1162,Ruling Class,1972,tt0069198,30892
1163,Mina Tannenbaum ,1994,tt0110521,86369
1167,Dear God ,1996,tt0116059,38554
1170,Best of the Best 3: No Turning Back ,1995,tt0112483,36555
1171,Bob Roberts ,1992,tt0103850,10608
1172,Cinema Paradiso ,1989,tt0095765,11216
1173,Cook the Thief His Wife & Her Lover,1989,tt0097108,7452
1175,Delicatessen ,1991,tt0101700,892
1176,Double Life of Veronique,1991,tt0101765,1600
1177,Enchanted April ,1992,tt0101811,26561
1178,Paths of Glory ,1957,tt0050825,975
1179,Grifters,1990,tt0099703,18129
1180,Hear My Song ,1991,tt0102014,54405
1183,English Patient,1996,tt0116209,409
1184,Mediterraneo ,1991,tt0102426,38251
1185,My Left Foot ,1989,tt0097937,10161
1186,Sex,1989,tt0098724,1412
1187,Passion Fish ,1992,tt0105107,41768
1188,Strictly Ballroom ,1992,tt0105488,10409
1189,Thin Blue Line,1988,tt0096257,14285
1190,Tie Me Up! Tie Me Down! ,1990,tt0101026,2469
1191,Madonna: Truth or Dare ,1991,tt0102370,10174
1192,Paris Is Burning ,1990,tt0100332,31225
1193,One Flew Over the Cuckoo's Nest ,1975,tt0073486,510
1194,Cheech and Chong's Up in Smoke ,1978,tt0078446,11455
1196,Star Wars: Episode V - The Empire Strikes Back ,1980,tt0080684,1891
1197,Princess Bride,1987,tt0093779,2493
1198,Raiders of the Lost Ark ,1981,tt0082971,85
1199,Brazil ,1985,tt0088846,68
1200,Aliens ,1986,tt0090605,679
1201,Good,1966,tt0060196,429
1202,Withnail & I ,1987,tt0094336,13446
1203,12 Angry Men ,1957,tt0050083,389
1204,Lawrence of Arabia ,1962,tt0056172,947
1206,Clockwork Orange,1971,tt0066921,185
1207,To Kill a Mockingbird ,1962,tt0056592,595
1208,Apocalypse Now ,1979,tt0078788,28
1209,Once Upon a Time in the West ,1968,tt0064116,335
1210,Star Wars: Episode VI - Return of the Jedi ,1983,tt0086190,1892
1211,Wings of Desire ,1987,tt0093191,144
1212,Third Man,1949,tt0041959,1092
1213,Goodfellas ,1990,tt0099685,769
1214,Alien ,1979,tt0078748,348
1215,Army of Darkness ,1993,tt0106308,766
1216,Big Blue,1988,tt0095250,175
1217,Ran ,1985,tt0089881,11645
1218,Killer,1989,tt0097202,10835
1219,Psycho ,1960,tt0054215,539
1220,Blues Brothers,1980,tt0080455,525
1221,Godfather: Part II,1974,tt0071562,240
1222,Full Metal Jacket ,1987,tt0093058,600
1223,Grand Day Out with Wallace and Gromit,1989,tt0104361,530
1224,Henry V ,1989,tt0097499,10705
1225,Amadeus ,1984,tt0086879,279
1226,Quiet Man,1952,tt0045061,3109
1227,Once Upon a Time in America ,1984,tt0087843,311
1228,Raging Bull ,1980,tt0081398,1578
1230,Annie Hall ,1977,tt0075686,703
1231,Right Stuff,1983,tt0086197,9549
1232,Stalker ,1979,tt0079944,1398
1233,Boot,1981,tt0082096,387
1234,Sting,1973,tt0070735,9277
1235,Harold and Maude ,1971,tt0067185,343
1236,Trust ,1990,tt0103130,37291
1237,Seventh Seal,1957,tt0050976,490
1238,Local Hero ,1983,tt0085859,11235
1240,Terminator,1984,tt0088247,218
1241,Dead Alive ,1992,tt0103873,763
1242,Glory ,1989,tt0097441,9665
1243,Rosencrantz and Guildenstern Are Dead ,1990,tt0100519,18971
1244,Manhattan ,1979,tt0079522,696
1245,Miller's Crossing ,1990,tt0100150,379
1246,Dead Poets Society ,1989,tt0097165,207
1247,Graduate,1967,tt0061722,37247
1248,Touch of Evil ,1958,tt0052311,1480
1249,Femme Nikita,1990,tt0100263,9322
1250,Bridge on the River Kwai,1957,tt0050212,826
1251,8 1/2 ,1963,tt0056801,422
1252,Chinatown ,1974,tt0071315,829
1253,Day the Earth Stood Still,1951,tt0043456,828
1254,Treasure of the Sierra Madre,1948,tt0040897,3090
1255,Bad Taste ,1987,tt0092610,9964
1256,Duck Soup ,1933,tt0023969,3063
1257,Better Off Dead... ,1985,tt0088794,13667
1258,Shining,1980,tt0081505,694
1259,Stand by Me ,1986,tt0092005,235
1260,M ,1931,tt0022100,832
1261,Evil Dead II ,1987,tt0092991,765
1262,Great Escape,1963,tt0057115,5925
1263,Deer Hunter,1978,tt0077416,11778
1264,Diva ,1981,tt0082269,4485
1265,Groundhog Day ,1993,tt0107048,137
1266,Unforgiven ,1992,tt0105695,33
1267,Manchurian Candidate,1962,tt0056218,982
1268,Pump Up the Volume ,1990,tt0100436,8428
1269,Arsenic and Old Lace ,1944,tt0036613,212
1270,Back to the Future ,1985,tt0088763,105
1271,Fried Green Tomatoes ,1991,tt0101921,1633
1272,Patton ,1970,tt0066206,11202
1273,Down by Law ,1986,tt0090967,1554
1274,Akira ,1988,tt0094625,149
1275,Highlander ,1986,tt0091203,8009
1276,Cool Hand Luke ,1967,tt0061512,903
1277,Cyrano de Bergerac ,1990,tt0099334,11673
1278,Young Frankenstein ,1974,tt0072431,3034
1279,Night on Earth ,1991,tt0102536,339
1280,Raise the Red Lantern ,1991,tt0101640,10404
1281,Great Dictator,1940,tt0032553,914
1282,Fantasia ,1940,tt0032455,756
1283,High Noon ,1952,tt0044706,288
1284,Big Sleep,1946,tt0038355,910
1285,Heathers ,1989,tt0097493,2640
1286,Somewhere in Time ,1980,tt0081534,16633
1287,Ben-Hur ,1959,tt0052618,665
1288,This Is Spinal Tap ,1984,tt0088258,11031
1289,Koyaanisqatsi ,1983,tt0085809,11314
1290,Some Kind of Wonderful ,1987,tt0094006,15143
1291,Indiana Jones and the Last Crusade ,1989,tt0097576,89
1292,Being There ,1979,tt0078841,10322
1293,Gandhi ,1982,tt0083987,783
1295,Unbearable Lightness of Being,1988,tt0096332,10644
1296,Room with a View,1986,tt0091867,11257
1297,Real Genius ,1985,tt0089886,14370
1298,Pink Floyd: The Wall ,1982,tt0084503,12104
1299,Killing Fields,1984,tt0087553,625
1300,My Life as a Dog ,1985,tt0089606,8816
1301,Forbidden Planet ,1956,tt0049223,830
1302,Field of Dreams ,1989,tt0097351,2323
1303,Man Who Would Be King,1975,tt0073341,983
1304,Butch Cassidy and the Sundance Kid ,1969,tt0064115,642
1305,Paris,1984,tt0087884,655
1306,Until the End of the World ,1991,tt0101458,10341
1307,When Harry Met Sally... ,1989,tt0098635,639
1310,Hype! ,1996,tt0116589,30180
1312,Female Perversions ,1996,tt0116293,41801
1318,Blue Juice ,1995,tt0112537,18762
1320,Alien³ ,1992,tt0103644,8077
1321,American Werewolf in London,1981,tt0082010,814
1322,Amityville 1992: It's About Time ,1992,tt0103678,41671
1323,Amityville 3-D ,1983,tt0085159,27214
1324,Amityville: Dollhouse ,1996,tt0115535,52263
1325,Amityville: A New Generation ,1993,tt0106262,33519
1326,Amityville II: The Possession ,1982,tt0083550,16235
1327,Amityville Horror,1979,tt0078767,11449
1328,Amityville Curse,1990,tt0099030,41848
1329,Blood for Dracula ,1974,tt0071233,25944
1330,April Fool's Day ,1986,tt0090655,24913
1331,Audrey Rose ,1977,tt0075704,49126
1332,Believers,1987,tt0092632,32076
1333,Birds,1963,tt0056869,571
1334,Blob,1958,tt0051418,8851
1335,Blood Beach ,1981,tt0082083,37843
1336,Body Parts ,1991,tt0101492,32146
1337,Body Snatcher,1945,tt0037549,30346
1339,Dracula ,1992,tt0103874,6114
1340,Bride of Frankenstein,1935,tt0026138,229
1341,Burnt Offerings ,1976,tt0074258,13549
1342,Candyman ,1992,tt0103919,9529
1343,Cape Fear ,1991,tt0101540,1598
1344,Cape Fear ,1962,tt0055824,11349
1345,Carrie ,1976,tt0074285,7340
1346,Cat People ,1982,tt0083722,6217
1347,Nightmare on Elm Street,1984,tt0087800,377
1348,Nosferatu ,1922,tt0013442,653
1349,Vampire in Venice ,1986,tt0091651,28198
1350,Omen,1976,tt0075005,794
1351,Blood and Wine ,1996,tt0115710,31640
1352,Albino Alligator ,1996,tt0115495,8744
1353,Mirror Has Two Faces,1996,tt0117057,25189
1354,Breaking the Waves ,1996,tt0115751,145
1355,Nightwatch ,1997,tt0119791,2212
1356,Star Trek: First Contact ,1996,tt0117731,199
1357,Shine ,1996,tt0117631,7863
1358,Sling Blade ,1996,tt0117666,12498
1359,Jingle All the Way ,1996,tt0116705,9279
1361,Paradise Lost: The Child Murders at Robin Hood Hills ,1996,tt0117293,17204
1363,Preacher's Wife,1996,tt0117372,21539
1365,Ridicule ,1996,tt0117477,12709
1366,Crucible,1996,tt0115988,20539
1367,101 Dalmatians ,1996,tt0115433,11674
1370,Die Hard 2 ,1990,tt0099423,1573
1371,Star Trek: The Motion Picture ,1979,tt0079945,152
1372,Star Trek VI: The Undiscovered Country ,1991,tt0102975,174
1373,Star Trek V: The Final Frontier ,1989,tt0098382,172
1374,Star Trek II: The Wrath of Khan ,1982,tt0084726,154
1375,Star Trek III: The Search for Spock ,1984,tt0088170,157
1376,Star Trek IV: The Voyage Home ,1986,tt0092007,168
1377,Batman Returns ,1992,tt0103776,364
1378,Young Guns ,1988,tt0096487,11967
1379,Young Guns II ,1990,tt0100994,9086
1380,Grease ,1978,tt0077631,621
1381,Grease 2 ,1982,tt0084021,9037
1382,Marked for Death ,1990,tt0100114,10173
1385,Under Siege ,1992,tt0105690,8845
1387,Jaws ,1975,tt0073195,578
1388,Jaws 2 ,1978,tt0077766,579
1389,Jaws 3-D ,1983,tt0085750,17692
1390,My Fellow Americans ,1996,tt0117119,17795
1391,Mars Attacks! ,1996,tt0116996,75
1392,Citizen Ruth ,1996,tt0115906,13891
1393,Jerry Maguire ,1996,tt0116695,9390
1394,Raising Arizona ,1987,tt0093822,378
1395,Tin Men ,1987,tt0094155,10896
1396,Sneakers ,1992,tt0105435,2322
1397,Bastard Out of Carolina ,1996,tt0115633,41240
1398,In Love and War ,1996,tt0116621,26949
1399,Marvin's Room ,1996,tt0116999,9819
1401,Ghosts of Mississippi ,1996,tt0116410,31908
1405,Beavis and Butt-Head Do America ,1996,tt0115641,3179
1406,La Cérémonie ,1995,tt0112769,1802
1407,Scream ,1996,tt0117571,4232
1408,Last of the Mohicans,1992,tt0104691,9361
1409,Michael ,1996,tt0117038,2928
1411,Hamlet ,1996,tt0116477,10549
1412,Some Mother's Son ,1996,tt0117690,58102
1413,Whole Wide World,1996,tt0118163,18451
1414,Mother ,1996,tt0117091,27265
1415,Thieves ,1996,tt0118100,49935
1416,Evita ,1996,tt0116250,8818
1417,Portrait of a Lady,1996,tt0117364,36758
1419,Walkabout ,1971,tt0067959,36040
1422,Murder at 1600 ,1997,tt0119731,9415
1423,Hearts and Minds ,1996,tt0116506,55146
1425,Fierce Creatures ,1997,tt0119115,12145
1426,Zeus and Roxanne ,1997,tt0120550,42424
